,a,period,core_mass,core_radius,fenv,mass,radius,age,t_eq,t_final,R_final,M_final,Lx0,Lx_final,fenv_final,frac_env_lost,t_ML_final_Gyr,Mdot_final,Mdot_final_M_earth_per_Gyr,Mdot_final_M_earth_per_yr,Mdot_init,Mdot_init_M_earth_per_Gyr,Mdot_init_M_earth_per_yr,beta_init,beta_final,mass_star,Lbol,Lx_age,flux,flux_EARTH,core_comp,track#
planet_0912,0.17589152254375348,26.944021071282094,4.940246203372393,1.5171249139883294,4.6701133515088324,5.182263796859958,3.6961962305539093,10.0,659.8381538081136,10003.0,2.5068526120986276,5.152491456879465,1.9632229747690422e+30,5.514351344712023e+26,4.119274243991001,0.12301725486755848,712.3109090077173,56429747.41741638,0.00029796715285849003,2.9796715285849003e-13,151975170780.04364,0.8024776118089825,8.024776118089824e-10,1.4453415334107402,1.2907208585776704,1.0,0.9772372209558107,1.9632229747690422e+30,42995343.65159918,31.31488976809846,rock,3
planet_3633,0.14602898981177645,20.3822793899536,6.234290565397315,1.6192432876504188,5.3963878745033815,6.589907536645857,3.894807426765719,10.0,724.1696804482725,10004.0,2.6661647892237044,6.539245445235938,1.9632229747690422e+30,5.5134801647817756e+26,4.663456699897887,0.14246252430542994,766.2596053443899,75370148.47564697,0.00039797854109974,3.9797854109974e-13,193657240012.46417,1.0225722970210869,1.0225722970210867e-09,1.4019464687711394,1.2655840630834363,1.0,0.9772372209558107,1.9632229747690422e+30,62378234.5737165,45.43207179440386,rock,4
planet_1443,0.22392870655773384,38.704243128819655,6.395539603258298,1.630862505627235,7.4141891023760484,6.9076887065666215,4.3699814733061935,10.0,584.7968066952093,10003.0,2.8057646814935486,6.873539119308304,1.9632229747690422e+30,5.514351344712023e+26,6.954197943054812,0.06667899453054207,2821.389074156023,32085158.708668083,0.00016941992170753422,1.6941992170753422e-13,100258951921.02151,0.5293994004882396,5.293994004882396e-10,1.351012097480133,1.215380930520492,1.0,0.9772372209558107,1.9632229747690422e+30,26527217.477298804,19.320624528258413,rock,5
planet_4988,0.12751644228938191,16.63200220500408,4.695435848081594,1.4956879316049772,3.522150286893376,4.866853751451007,3.439615807552056,10.0,774.9555351090565,10008.400000000001,2.1130934538058197,4.753328528028094,1.9632229747690422e+30,5.509649641332774e+26,1.217939799555922,0.6622716833623931,151.7800435654478,72235169.50693133,0.00038142484734191294,3.8142484734191294e-13,280252401169.3394,1.4798225028455518,1.479822502845552e-09,1.5159278636317388,1.3072286912614086,1.0,0.9772372209558107,1.9632229747690422e+30,81804814.88020368,59.58107420262468,rock,6
planet_2931,0.17623015043154108,27.021825804819,5.862303078978773,1.5915887077333317,5.709287100017278,6.217264562626768,3.9562948472573884,10.0,659.2039063813044,10001.0,2.350772678477476,6.028316540186859,1.9632229747690422e+30,5.5160943789665994e+26,2.753894227374803,0.5323057039824728,880.6345838015199,35701567.34103984,0.00018851571839416086,1.8851571839416087e-13,144411621821.35684,0.7625396490877435,7.625396490877436e-10,1.395923414759367,1.2289125142518142,1.0,0.9772372209558107,1.9632229747690422e+30,42830270.486349784,31.194661679788627,rock,9
planet_2208,0.296200015496051,58.88032149577561,7.975121821570295,1.734835040282083,11.386477873244901,8.999892601224532,5.372077509664605,10.0,508.4723479112765,10010.0,3.2032627935585998,8.988021523468323,1.9632229747690422e+30,5.5082578008936526e+26,11.269440101509316,0.011584129828735962,10131.424494262454,18933706.748157408,9.997604013844695e-05,9.997604013844694e-14,73763430792.15852,0.3894945567562502,3.894945567562502e-10,1.2903441368989748,1.163472695795099,1.0,0.9772372209558107,1.9632229747690422e+30,15161462.189010456,11.042579890029465,rock,3
planet_0344,0.18826990861004073,29.836571594188772,23.65562547644587,2.3521952913203985,26.09985722202121,32.01025679681761,8.514322365153483,10.0,637.7778356414037,10010.0,4.906626288168299,31.928595330711527,1.9632229747690422e+30,5.5082578008936526e+26,25.91084815531499,0.009774394940319984,37154.01200045161,42169207.56602028,0.0002226669317479119,2.2266693174791188e-13,171322143589.94452,0.904635829210777,9.046358292107771e-10,1.1591670642499405,1.0862676095302795,1.0,0.9772372209558107,1.9632229747690422e+30,37527481.31654374,27.33247000476602,rock,6
planet_3293,0.1456146236414266,20.295725531864054,2.016654254034805,1.180506925901337,1.4005226233161905,2.045299131080071,2.7820560325375085,10.0,725.1993100259317,58.12000000000055,1.180506925901337,2.016654254034805,1.9632229747690422e+30,1.9632229747690422e+30,0.0,1.0,0.0,16083558998.57929,0.08492634650991028,8.492634650991029e-11,446064525455.9389,2.355363664099224,2.355363664099224e-09,1.9522684856859382,1.3716988213908539,1.0,0.9772372209558107,1.9632229747690422e+30,62733751.15180638,45.691005937222414,rock,6
planet_0539,0.18687084878769997,29.505446209788474,11.490975995632596,1.9216384111239253,12.627946037633967,13.151775052217646,5.522547187608263,10.0,640.1608329941828,10010.0,3.502438069338968,13.132532379179954,3.363890306426886e+29,5.5082578008936526e+26,12.499922605558151,0.011586394489685292,7313.638518946197,42507153.9765129,0.00022445139711169186,2.2445139711169186e-13,28667518065.14772,0.15137368370986212,1.513736837098621e-10,1.2525488323805731,1.1522054758853053,1.0,0.9772372209558107,1.9632229747690422e+30,38091504.345827125,27.7432660931006,rock,1
planet_3831,0.2947605865997883,58.450954778947526,13.477232392455123,2.0093700977492586,19.62316303433075,16.767557546724003,7.346751837183303,10.0,509.7123685414223,10010.0,4.083417638750269,16.756457036728023,6.860952034869126e+29,5.5082578008936526e+26,19.569916463159583,0.0033736817717174863,32005.55550591672,19403743.046807427,0.00010245798244828727,1.0245798244828727e-13,36116310470.709755,0.19070569504958043,1.9070569504958044e-10,1.213689848053044,1.111150176702015,1.0,0.9772372209558107,1.9632229747690422e+30,15309902.21038631,11.150693525408819,rock,2
